sortId,link,status,comment_count,actual_count,备注
719,https://www.indiegogo.com//projects/mavs6-ltd-co-shoes-2nd-chance-relief-team#/,pending,0,0,
720,https://www.indiegogo.com//projects/tracking#/,pending,0,0,
721,https://www.indiegogo.com//projects/l8-boy-clothing-18-year-old-clothing-designer#/,pending,0,0,
722,https://www.indiegogo.com//projects/simple-leather-goods-without-the-markup#/,pending,0,0,
723,https://www.indiegogo.com//projects/backpack--2#/,pending,0,0,
724,https://www.indiegogo.com//projects/leonardo-change-the-way-you-see-the-world#/,pending,0,0,
725,https://www.indiegogo.com//projects/atelier-5#/,pending,0,0,
726,https://www.indiegogo.com//projects/make-mask-what-if-we-make-our-own-mask#/,pending,0,0,
727,https://www.indiegogo.com//projects/colonizing-spaces#/,pending,0,0,
728,https://www.indiegogo.com//projects/palm-bracelet-a-modern-day-adventure-accessory#/,pending,0,0,
729,https://www.indiegogo.com//projects/rfid-mini-pat-wallet-minimal-and-original#/,pending,0,0,
730,https://www.indiegogo.com//projects/cheerings--2#/,pending,0,0,
731,https://www.indiegogo.com//projects/the-world-changer-the-worlds-most-powerful-t-shirt#/,pending,0,0,
732,https://www.indiegogo.com//projects/drawing-your-own-map--2#/,pending,0,0,
733,https://www.indiegogo.com//projects/montclarke-personalized-luxury-watches--4#/,pending,0,0,
734,https://www.indiegogo.com//projects/tlinkle-bluetooth-tumbler-mug-for-couples#/,pending,0,0,
735,https://www.indiegogo.com//projects/hammock-life-clothing#/,pending,0,0,
736,https://www.indiegogo.com//projects/gold-coin-initiative#/,pending,0,0,
737,https://www.indiegogo.com//projects/raised-on-concrete#/,pending,0,0,
738,https://www.indiegogo.com//projects/help-save-seattle-restaurants#/,pending,0,0,
739,https://www.indiegogo.com//projects/playhaus-magazine-for-print#/,pending,0,0,
740,https://www.indiegogo.com//projects/the-privacy-hoodie-and-fanny-pack#/,pending,0,0,
741,https://www.indiegogo.com//projects/lamb-apparel-impacting-the-world#/,pending,0,0,
742,https://www.indiegogo.com//projects/mad-pen#/,pending,0,0,
743,https://www.indiegogo.com//projects/sorry-campaign-closed-you-will-be-fully-refunded#/,pending,0,0,
744,https://www.indiegogo.com//projects/face-shields-designed-for-safety-style#/,pending,0,0,
745,https://www.indiegogo.com//projects/vook-freedom-most-secure-comfy-glasses-ever#/,pending,0,0,
746,https://www.indiegogo.com//projects/baskin-killed-im-graphic-tee#/,pending,0,0,
747,https://www.indiegogo.com//projects/protective-suit-for-covid-19-med-staff-safe#/,pending,0,0,
748,https://www.indiegogo.com//projects/fast-mask-t-shirt-in-to-mask-fast#/,pending,0,0,
749,https://www.indiegogo.com//projects/silver-shield-your-new-anti-bac-face-mask#/,pending,0,0,
750,https://www.indiegogo.com//projects/soul-wood--2#/,pending,0,0,
751,https://www.indiegogo.com//projects/duhaut-paris-the-smartest-bag-ever#/,pending,0,0,
752,https://www.indiegogo.com//projects/kalinka-eyelashes-creating-natural-classy-look#/,pending,0,0,
753,https://www.indiegogo.com//projects/rfid-leather-money-clip#/,pending,0,0,
754,https://www.indiegogo.com//projects/grid-watches-travel-exploration-and-adventure#/,pending,0,0,
755,https://www.indiegogo.com//projects/luxury-nursing-scrubs#/,pending,0,0,
756,https://www.indiegogo.com//projects/power-outerwear-casual-street-clothing#/,pending,0,0,
757,https://www.indiegogo.com//projects/the-market-bridal-boutique#/,pending,0,0,
758,https://www.indiegogo.com//projects/multicapp-multi-purpose-cap#/,pending,0,0,
759,https://www.indiegogo.com//projects/integrity-rising-flock-of-love#/,pending,0,0,
760,https://www.indiegogo.com//projects/family-challenge-coin#/,pending,0,0,
761,https://www.indiegogo.com//projects/eco-tote-mobile-case#/,pending,0,0,
762,https://www.indiegogo.com//projects/badio-the-ultimate-smartlight-for-the-bathroom#/,pending,0,0,
763,https://www.indiegogo.com//projects/phone-pocket#/,pending,0,0,
764,https://www.indiegogo.com//projects/tzar-sustainable-fashion-and-social-impact#/,pending,0,0,
765,https://www.indiegogo.com//projects/hoodini-sustainably-made-ethical-clothing#/,pending,0,0,
766,https://www.indiegogo.com//projects/wood-n-leather-home-of-luxury#/,pending,0,0,
767,https://www.indiegogo.com//projects/jing-designer-earplugs#/,pending,0,0,
768,https://www.indiegogo.com//projects/klbdesigns-startup#/,pending,0,0,
769,https://www.indiegogo.com//projects/stormbender-world-s-best-looking-all-weather-coat#/,pending,0,0,
770,https://www.indiegogo.com//projects/byron-the-best-modular-system-for-everyday-carry#/,pending,0,0,
771,https://www.indiegogo.com//projects/the-ultimate-training-bottoms#/,pending,0,0,
772,https://www.indiegogo.com//projects/v-i-t-a-limited-release-watches#/,pending,0,0,
773,https://www.indiegogo.com//projects/retro-by-gregory-benjamin#/,pending,0,0,
774,https://www.indiegogo.com//projects/a-british-luxury-watch-experience-emerton-scott#/,pending,0,0,
775,https://www.indiegogo.com//projects/green-wallet#/,pending,0,0,
776,https://www.indiegogo.com//projects/the-light-up-my-life-maternity-band#/,pending,0,0,
777,https://www.indiegogo.com//projects/otogear-a-customizable-earplug-attachment#/,pending,0,0,
778,https://www.indiegogo.com//projects/0000#/,pending,0,0,
779,https://www.indiegogo.com//projects/ixu-send-your-loved-one-touch-over-distance#/,pending,0,0,
780,https://www.indiegogo.com//projects/upcycling-bags-made-of-eco-friendly-leather#/,pending,0,0,
781,https://www.indiegogo.com//projects/navis-aqvantis-swiss-designed-diver-watch#/,pending,0,0,
782,https://www.indiegogo.com//projects/jvl-first-ever-customizable-anchor-bracelet#/,pending,0,0,
783,https://www.indiegogo.com//projects/mybubo-personalized-smart-home-solution#/,pending,0,0,
784,https://www.indiegogo.com//projects/transcendent-apparel-quality-aesthetic-wear#/,pending,0,0,
785,https://www.indiegogo.com//projects/1983-xl-pilot-limited-edition-watch#/,pending,0,0,
786,https://www.indiegogo.com//projects/dizmio-wallet-slim-small-minimal-rfid-blocking-wallet#/,pending,0,0,
787,https://www.indiegogo.com//projects/me-next-groundbreaking-buffer-structure-sneaker#/,pending,0,0,
788,https://www.indiegogo.com//projects/cargnello-watches-swiss-quality-timepieces--2#/,pending,0,0,
789,https://www.indiegogo.com//projects/premium-quality-shearling-jackets--2#/,pending,0,0,
790,https://www.indiegogo.com//projects/flick-ergonomic-arm-and-wrist-rest#/,pending,0,0,
791,https://www.indiegogo.com//projects/a-rokk-production-custom-design-hulk-t-shirt#/,pending,0,0,
792,https://www.indiegogo.com//projects/the-original-freddy-denim-jacket-by-amsterdenim#/,pending,0,0,
793,https://www.indiegogo.com//projects/the-nunchuk-evolved-magnetic-tech-strap-for-wearables#/,pending,0,0,
794,https://www.indiegogo.com//projects/c-c-the-bottle-cutter#/,pending,0,0,
795,https://www.indiegogo.com//projects/villoni-wurfel-watch-collection#/,pending,0,0,
796,https://www.indiegogo.com//projects/avriday-redefine-cut-proof-backpack#/,pending,0,0,
797,https://www.indiegogo.com//projects/heart-designs#/,pending,0,0,
798,https://www.indiegogo.com//projects/wesaveus-legendary#/,pending,0,0,
799,https://www.indiegogo.com//projects/plex-a-cool-wallet-organizer#/,pending,0,0,
800,https://www.indiegogo.com//projects/wear-that-hat#/,pending,0,0,
801,https://www.indiegogo.com//projects/s-b-scentz-shea-butter-with-a-splash-of-motivation#/,pending,0,0,
802,https://www.indiegogo.com//projects/andrei-wois-watches-swiss-precision#/,pending,0,0,
803,https://www.indiegogo.com//projects/coscase-great-rolling-suitcase-for-academic-presenters#/,pending,0,0,
804,https://www.indiegogo.com//projects/shekila-eco-fashion#/,pending,0,0,
805,https://www.indiegogo.com//projects/italian-shoes-for-women-in-larger-10-12-sizes#/,pending,0,0,
806,https://www.indiegogo.com//projects/buy-a-watch-and-change-a-life#/,pending,0,0,
807,https://www.indiegogo.com//projects/e-mail-watch#/,pending,0,0,
808,https://www.indiegogo.com//projects/calero-sunglasses#/,pending,0,0,
809,https://www.indiegogo.com//projects/the-mckinley-watch-co#/,pending,0,0,
810,https://www.indiegogo.com//projects/buhel-sg05s-evo#/,pending,0,0,
811,https://www.indiegogo.com//projects/voyager-merino-wool-shirt-jacket#/,pending,0,0,
812,https://www.indiegogo.com//projects/swiss-made-automatic-watch-with-the-right-specs#/,pending,0,0,
813,https://www.indiegogo.com//projects/flaneur-louis-elegant-affordable-watches#/,pending,0,0,
814,https://www.indiegogo.com//projects/cornell-tech-metal-business-cards#/,pending,0,0,
815,https://www.indiegogo.com//projects/the-denver-bamboo-watch-by-kanna-wear--3#/,pending,0,0,
816,https://www.indiegogo.com//projects/britome#/,pending,0,0,
817,https://www.indiegogo.com//projects/fanture-arch-support-recovery-comfort-fit-sandals#/,pending,0,0,
818,https://www.indiegogo.com//projects/vestpakz--2#/,pending,0,0,
819,https://www.indiegogo.com//projects/simplebra-stylish-wirefree-comfortable#/,pending,0,0,
820,https://www.indiegogo.com//projects/hot-dot-refresh-repair-clothes-diy-tool#/,pending,0,0,
821,https://www.indiegogo.com//projects/tzolkin-smart-watch#/,pending,0,0,
822,https://www.indiegogo.com//projects/de-rigueur-french-handmade-leather-accessories#/,pending,0,0,
823,https://www.indiegogo.com//projects/custom-made-leather-bags-without-the-luxury-markup#/,pending,0,0,
824,https://www.indiegogo.com//projects/flequillo-t-shirts#/,pending,0,0,
825,https://www.indiegogo.com//projects/nuphero-the-science-of-attraction-pheromone-spray#/,pending,0,0,
826,https://www.indiegogo.com//projects/the-maverick-holds-more-than-just-cash#/,pending,0,0,
827,https://www.indiegogo.com//projects/palm-shades-sunglasses-soak-up-the-sun#/,pending,0,0,
828,https://www.indiegogo.com//projects/new-ed-swc-milspec-navy-clearance-diver-ii-watch#/,pending,0,0,
829,https://www.indiegogo.com//projects/aubert-cavallo-watches-affordable-stylish--3#/,pending,0,0,
830,https://www.indiegogo.com//projects/mirons-diy-leather-wallet-kit#/,pending,0,0,
831,https://www.indiegogo.com//projects/titan-titanium-wayfarer-sunglasses#/,pending,0,0,
832,https://www.indiegogo.com//projects/the-porthole-watch#/,pending,0,0,
833,https://www.indiegogo.com//projects/kicksbyuy-world-s-first-customizable-sneaker-box#/,pending,0,0,
834,https://www.indiegogo.com//projects/latex-pepe-the-frog-mask#/,pending,0,0,
835,https://www.indiegogo.com//projects/multilayer-skins-for-iphone#/,pending,0,0,
836,https://www.indiegogo.com//projects/livable-fan-products#/,pending,0,0,
837,https://www.indiegogo.com//projects/o-rings-sensory-learning-playthings#/,pending,0,0,
838,https://www.indiegogo.com//projects/the-best-little-mascara-ever-cleancosmetics#/,pending,0,0,
839,https://www.indiegogo.com//projects/koko-unique-wooden-sunglasses#/,pending,0,0,
840,https://www.indiegogo.com//projects/signature-sparkle-making-you-sparkle#/,pending,0,0,
841,https://www.indiegogo.com//projects/triposo-travel-belt#/,pending,0,0,
842,https://www.indiegogo.com//projects/laced-4-good#/,pending,0,0,
843,https://www.indiegogo.com//projects/minim-the-wallet#/,pending,0,0,
844,https://www.indiegogo.com//projects/moooh-the-personalized-fashion-subscription-box#/,pending,0,0,
845,https://www.indiegogo.com//projects/costumer-s-embroidery-machine#/,pending,0,0,
846,https://www.indiegogo.com//projects/the-cowbro#/,pending,0,0,
847,https://www.indiegogo.com//projects/saturnino-jewels-give-me-the-universe#/,pending,0,0,
848,https://www.indiegogo.com//projects/leaf-picker-upper--2#/,pending,0,0,
849,https://www.indiegogo.com//projects/influx-clothing-uk-new-product-launch#/,pending,0,0,
850,https://www.indiegogo.com//projects/gravity-the-first-smart-modular-bracelet#/,pending,0,0,
851,https://www.indiegogo.com//projects/aioga-yoga-apparel-interactive-online-resources#/,pending,0,0,
852,https://www.indiegogo.com//projects/jennifer-hamley-england-luxury-bags-that-work#/,pending,0,0,
853,https://www.indiegogo.com//projects/the-babushkah-drive#/,pending,0,0,
854,https://www.indiegogo.com//projects/basics-crossover-backpack-r9-wallet-for-everyone#/,pending,0,0,
855,https://www.indiegogo.com//projects/embark#/,pending,0,0,
856,https://www.indiegogo.com//projects/lit-cube#/,pending,0,0,
857,https://www.indiegogo.com//projects/always-fitted-make-any-shirt-a-custom-fit#/,pending,0,0,
858,https://www.indiegogo.com//projects/digital-playground-dick-bib#/,pending,0,0,
859,https://www.indiegogo.com//projects/exceptional-pilot-watches-for-men-with-good-taste#/,pending,0,0,
860,https://www.indiegogo.com//projects/handcrafted-leather-causal-shoes-by-yogi-takahashi#/,pending,0,0,
861,https://www.indiegogo.com//projects/mannequin-doll#/,pending,0,0,
862,https://www.indiegogo.com//projects/90fun-smart-sport-shoes#/,pending,0,0,
863,https://www.indiegogo.com//projects/custom-watches-hand-assembled-in-san-francisco-watch-accessories#/,pending,0,0,
864,https://www.indiegogo.com//projects/first-ever-bamboo-duffle-bag#/,pending,0,0,
865,https://www.indiegogo.com//projects/proper-villain-clothing#/,pending,0,0,
866,https://www.indiegogo.com//projects/de-monaco-wallet#/,pending,0,0,
867,https://www.indiegogo.com//projects/high-heels-shoes-with-internal-inflation-layer#/,pending,0,0,
868,https://www.indiegogo.com//projects/waterproof-leather-backpack-satchel-laptop#/,pending,0,0,
869,https://www.indiegogo.com//projects/wringer-socks-co#/,pending,0,0,
870,https://www.indiegogo.com//projects/ball-headz--3#/,pending,0,0,
871,https://www.indiegogo.com//projects/corsini-custom-italian-shoes-for-smart-travels#/,pending,0,0,
872,https://www.indiegogo.com//projects/a-unique-titanium-watch-at-ridiculous-value#/,pending,0,0,
873,https://www.indiegogo.com//projects/this-campaign-is-closed--4#/,pending,0,0,
874,https://www.indiegogo.com//projects/custom-sunglasses-from-your-phone-to-your-face#/,pending,0,0,
875,https://www.indiegogo.com//projects/laser-lapel-lzrlpl#/,pending,0,0,
876,https://www.indiegogo.com//projects/sunsters-fight-kids-cancer-want-to-join-us#/,pending,0,0,
877,https://www.indiegogo.com//projects/paper-sustainable-backpack-minimalist-design--2#/,pending,0,0,
878,https://www.indiegogo.com//projects/watches-from-colomer-sons#/,pending,0,0,
879,https://www.indiegogo.com//projects/sam-dean-winchester-enamel-pins#/,pending,0,0,
880,https://www.indiegogo.com//projects/rompi-slippers-the-top-treat-for-your-cold-feet#/,pending,0,0,
881,https://www.indiegogo.com//projects/barebands-michigan-watch#/,pending,0,0,
882,https://www.indiegogo.com//projects/jo-n-em-fashiondesign#/,pending,0,0,
883,https://www.indiegogo.com//projects/the-pandora-carryall-it-s-like-the-swiss-army-knife-of-bags#/,pending,0,0,
884,https://www.indiegogo.com//projects/coucheron-the-watch-i-should-have-inherited#/,pending,0,0,
885,https://www.indiegogo.com//projects/xr-key-holder#/,pending,0,0,
886,https://www.indiegogo.com//projects/project-wolof-everywear-matters#/,pending,0,0,
887,https://www.indiegogo.com//projects/custom-fit-shoes-for-gentlemen-on-the-go#/,pending,0,0,
888,https://www.indiegogo.com//projects/odd-mode-backpacks#/,pending,0,0,
889,https://www.indiegogo.com//projects/century-watch-a-design-for-a-century-fashion-style#/,pending,0,0,
890,https://www.indiegogo.com//projects/la-terre-s-as#/,pending,0,0,
891,https://www.indiegogo.com//projects/zed-absolution#/,pending,0,0,
892,https://www.indiegogo.com//projects/ruler-x1#/,pending,0,0,
893,https://www.indiegogo.com//projects/iphone-geiger-counter-radomo-rm-02#/,pending,0,0,
894,https://www.indiegogo.com//projects/ended--171#/,pending,0,0,
895,https://www.indiegogo.com//projects/swiss-french-skeleton-watch-le-singulier#/,pending,0,0,
896,https://www.indiegogo.com//projects/why-watches-architecturally-designed-timepieces#/,pending,0,0,
897,https://www.indiegogo.com//projects/wolper-the-modern-tailor#/,pending,0,0,
898,https://www.indiegogo.com//projects/boba-bear-apparel#/,pending,0,0,
899,https://www.indiegogo.com//projects/leather-messenger-bag-laptop-bag-ritlana#/,pending,0,0,
900,https://www.indiegogo.com//projects/bagee-take-your-earphones-everywhere-untangled#/,pending,0,0,
901,https://www.indiegogo.com//projects/coming-soon--26#/,pending,0,0,
902,https://www.indiegogo.com//projects/loza-maleombho-new-york-fashion-by-and-for-women#/,pending,0,0,
903,https://www.indiegogo.com//projects/german-dropout-student-create-awesome-watches#/,pending,0,0,
904,https://www.indiegogo.com//projects/pangea-reef-sunglasses#/,pending,0,0,
905,https://www.indiegogo.com//projects/akuahelp-the-twenty-first-century-life-vest#/,pending,0,0,
906,https://www.indiegogo.com//projects/ultimate-frisbee-eyuc2015-streaming-by-playo-tv#/,pending,0,0,
907,https://www.indiegogo.com//projects/caplait-shoes-help-support-ethical-fashion#/,pending,0,0,
908,https://www.indiegogo.com//projects/wolan-smart-lenses-eyewear#/,pending,0,0,
909,https://www.indiegogo.com//projects/italian-corsets-and-dresses-17th-century-inspired#/,pending,0,0,
910,https://www.indiegogo.com//projects/malkry-footwear-shoes-made-with-cactus-hemp#/,pending,0,0,
911,https://www.indiegogo.com//projects/ironpeak-stylish-sunglasses-with-calls-and-music#/,pending,0,0,
912,https://www.indiegogo.com//projects/milspec-professional-diver-watch-300m#/,pending,0,0,
913,https://www.indiegogo.com//projects/the-exotic-luxury-watch-revolution-ethnicwatches#/,pending,0,0,
914,https://www.indiegogo.com//projects/buy-thad-some-normal-clothes#/,pending,0,0,
915,https://www.indiegogo.com//projects/zed-absolution--2#/,pending,0,0,
916,https://www.indiegogo.com//projects/meanuere-slim-bauhause-watch-genuine-leather-strap-59#/,pending,0,0,
917,https://www.indiegogo.com//projects/smart-trendy-pants-for-bike-commuters#/,pending,0,0,
918,https://www.indiegogo.com//projects/hand-woven-african-fabric-modern-handbag-design#/,pending,0,0,
919,https://www.indiegogo.com//projects/do-it-like-a-cat-t-shirts-and-tops#/,pending,0,0,
920,https://www.indiegogo.com//projects/proto-the-modular-wallet#/,pending,0,0,
921,https://www.indiegogo.com//projects/inlu-sustainable-shoes-inspired-by-nature#/,pending,0,0,
922,https://www.indiegogo.com//projects/the-kiln-portable-guitar-dehumidifier#/,pending,0,0,
923,https://www.indiegogo.com//projects/sea-02#/,pending,0,0,
924,https://www.indiegogo.com//projects/special-business-cards#/,pending,0,0,
925,https://www.indiegogo.com//projects/slide-rule-watch#/,pending,0,0,
926,https://www.indiegogo.com//projects/meshable-watches-affordable-high-quality-design#/,pending,0,0,
927,https://www.indiegogo.com//projects/siza-vintage--2#/,pending,0,0,
928,https://www.indiegogo.com//projects/halo-safety-for-you-and-your-iphone#/,pending,0,0,
929,https://www.indiegogo.com//projects/wargaming-scenic-bases-by-minipaintlab#/,pending,0,0,
930,https://www.indiegogo.com//projects/karl-leimon-beautiful-moon-phase-watches#/,pending,0,0,
931,https://www.indiegogo.com//projects/katty-janneh-accessories-time-for-hats-on-heads#/,pending,0,0,
932,https://www.indiegogo.com//projects/magnetie#/,pending,0,0,
933,https://www.indiegogo.com//projects/geco-mark-ii-the-world-s-first-glasses-mounted-action-cam#/,pending,0,0,
934,https://www.indiegogo.com//projects/sb-minimal-watch-the-best-in-quality-design#/,pending,0,0,
935,https://www.indiegogo.com//projects/marlin-diaper-bag-helps-you-be-a-better-parent-baby#/,pending,0,0,
936,https://www.indiegogo.com//projects/the-pig-wallet#/,pending,0,0,
937,https://www.indiegogo.com//projects/flexymate#/,pending,0,0,
938,https://www.indiegogo.com//projects/clear-potty#/,pending,0,0,
939,https://www.indiegogo.com//projects/nail-pop-play-the-gel-nail-printer#/,pending,0,0,
940,https://www.indiegogo.com//projects/oktie-wooden-accessories-jewelry#/,pending,0,0,
941,https://www.indiegogo.com//projects/tuuli-armor-tornado-protection#/,pending,0,0,
942,https://www.indiegogo.com//projects/the-aviator-travel-jacket-hands-free-hoodie-style#/,pending,0,0,
943,https://www.indiegogo.com//projects/odio-share-and-listen#/,pending,0,0,
944,https://www.indiegogo.com//projects/gamestonk-gear#/,pending,0,0,
945,https://www.indiegogo.com//projects/eucf-2014-livestreaming-by-frisbeesport-playo-tv#/,pending,0,0,
946,https://www.indiegogo.com//projects/flux-first-luxury-hybrid-smartwatch-for-100--3#/,pending,0,0,
947,https://www.indiegogo.com//projects/novac-time-to-grab-some-proper-handle#/,pending,0,0,
948,https://www.indiegogo.com//projects/kraus-watches-germany-scubamare-dive-watch#/,pending,0,0,
949,https://www.indiegogo.com//projects/das-memory-das-kinder-und-hunde-glucklich-macht#/,pending,0,0,
950,https://www.indiegogo.com//projects/iron-and-resin-by-ridgemont-outback-riding-shoes-motorcycle#/,pending,0,0,
951,https://www.indiegogo.com//projects/lab-bringing-watch-customization-to-a-new-level#/,pending,0,0,
952,https://www.indiegogo.com//projects/switch-world-s-1st-chassis-switchable-smart-watch#/,pending,0,0,
953,https://www.indiegogo.com//projects/ccessories-in-the-style-of-famous-movies-comics#/,pending,0,0,
954,https://www.indiegogo.com//projects/the-maker-shirt-with-20-features-fire-courage--2#/,pending,0,0,
955,https://www.indiegogo.com//projects/bundie-fit-women-s-athleisure-wear#/,pending,0,0,
956,https://www.indiegogo.com//projects/must-see-bicycle-tube-bracelets#/,pending,0,0,
957,https://www.indiegogo.com//projects/peren-nera-swiss-neo-vintage-automatic-watch#/,pending,0,0,
958,https://www.indiegogo.com//projects/aw-an-sleep-loungewear#/,pending,0,0,
959,https://www.indiegogo.com//projects/captoglove-pc-vr-ar-ios-android-smart-controller#/,pending,0,0,
960,https://www.indiegogo.com//projects/minis-4-me-fully-customizable-modular-makeup-case#/,pending,0,0,
961,https://www.indiegogo.com//projects/woodfa-ltd05-wooden-grip-cutter-knife#/,pending,0,0,
962,https://www.indiegogo.com//projects/street-slips-slip-on-shoes-that-you-will-love-batch-2#/,pending,0,0,
963,https://www.indiegogo.com//projects/grunard-apparel-revolutionizing-the-iconic-hoodie#/,pending,0,0,
964,https://www.indiegogo.com//projects/slums-matter-t-shirts#/,pending,0,0,
965,https://www.indiegogo.com//projects/more-than-luxury-fashion-unique-secretbrand#/,pending,0,0,
966,https://www.indiegogo.com//projects/bohemian-inspired-and-modern-plus-sizes-14-30#/,pending,0,0,
967,https://www.indiegogo.com//projects/clekee-feel-safe-about-your-home#/,pending,0,0,
968,https://www.indiegogo.com//projects/zayne-apparel-real-denim-for-real-athletes#/,pending,0,0,
969,https://www.indiegogo.com//projects/just-wallet-really-useful-gadget#/,pending,0,0,
970,https://www.indiegogo.com//projects/cancelled-project-not-enough-pre-launch#/,pending,0,0,
971,https://www.indiegogo.com//projects/carbon-fiber-watch-designed-in-australia#/,pending,0,0,
972,https://www.indiegogo.com//projects/slowmantra-women-clothing#/,pending,0,0,
973,https://www.indiegogo.com//projects/moment-sportswear-fitness#/,pending,0,0,
974,https://www.indiegogo.com//projects/marco-veneto-the-greatest-drawstring-bags-ever#/,pending,0,0,
975,https://www.indiegogo.com//projects/bella-from-unruly-girl-handbag-please-meet-technology#/,pending,0,0,
976,https://www.indiegogo.com//projects/volcanxx-temperature-regulating-shirt#/,pending,0,0,
977,https://www.indiegogo.com//projects/satin-shorts-the-shorts-we-want#/,pending,0,0,
978,https://www.indiegogo.com//projects/the-samurai-project#/,pending,0,0,
979,https://www.indiegogo.com//projects/the-seven-deadlies#/,pending,0,0,
980,https://www.indiegogo.com//projects/casual-chiffon-dress#/,pending,0,0,
981,https://www.indiegogo.com//projects/dono-interchangeable-sneakers#/,pending,0,0,
982,https://www.indiegogo.com//projects/blak-bambu-wallet#/,pending,0,0,
983,https://www.indiegogo.com//projects/thou-art-3d--3#/,pending,0,0,
984,https://www.indiegogo.com//projects/42afurnace-christian-clothing--43#/,pending,0,0,
985,https://www.indiegogo.com//projects/self-assembly-leather-coins-bag-toyish-projects#/,pending,0,0,
986,https://www.indiegogo.com//projects/the-modrobes-side-pocket-lounge-pants#/,pending,0,0,
987,https://www.indiegogo.com//projects/king-pin-quick-release-belt-loop-keychain-edc#/,pending,0,0,
988,https://www.indiegogo.com//projects/spencer-lloyds-special-patented-winter-safety-shoe--2#/,pending,0,0,
989,https://www.indiegogo.com//projects/service-hospitality-solstice-footwear#/,pending,0,0,
990,https://www.indiegogo.com//projects/best-custom-made-luxury-leather-bags-ever#/,pending,0,0,
991,https://www.indiegogo.com//projects/joeypac-2l-venture-bag#/,pending,0,0,
992,https://www.indiegogo.com//projects/cozarllado#/,pending,0,0,
993,https://www.indiegogo.com//projects/the-hot-cover#/,pending,0,0,
994,https://www.indiegogo.com//projects/apis-boots#/,pending,0,0,
995,https://www.indiegogo.com//projects/smartphone-shirt-tablet-hoody#/,pending,0,0,
996,https://www.indiegogo.com//projects/magic-robe-world-s-first-massage-robe#/,pending,0,0,
997,https://www.indiegogo.com//projects/boston-watch-company-s-charles-river-diver#/,pending,0,0,
998,https://www.indiegogo.com//projects/we-re-getting-dirty-tonight-dirty-dapper#/,pending,0,0,
999,https://www.indiegogo.com//projects/vegancare-cruelty-free-organic-personal-care#/,pending,0,0,
1000,https://www.indiegogo.com//projects/beware-pins#/,pending,0,0,
1001,https://www.indiegogo.com//projects/lumo-world-s-safest-most-stylish-cycling-jacket#/,pending,0,0,
1002,https://www.indiegogo.com//projects/tiny-equine-stockings-sweetly-soft-socks#/,pending,0,0,
1003,https://www.indiegogo.com//projects/one-good-ring-information-at-your-fingertips#/,pending,0,0,
1004,https://www.indiegogo.com//projects/world-s-best-jacket-for-modern-dog-owners-design-fashion#/,pending,0,0,
1005,https://www.indiegogo.com//projects/the-4-in-1-vegan-belt-from-voodism#/,pending,0,0,
1006,https://www.indiegogo.com//projects/new-york-fashion-week--5#/,pending,0,0,
1007,https://www.indiegogo.com//projects/rungh-the-world-s-only-customizable-nail-polish#/,pending,0,0,
1008,https://www.indiegogo.com//projects/custom-shoes#/,pending,0,0,
1009,https://www.indiegogo.com//projects/moels-co-528-premium-watch#/,pending,0,0,
1010,https://www.indiegogo.com//projects/leather-camera-handbag#/,pending,0,0,
1011,https://www.indiegogo.com//projects/penstix-the-revolutionary-eco-friendly-chopsticks#/,pending,0,0,
1012,https://www.indiegogo.com//projects/moodberries-lights-with-personality#/,pending,0,0,
1013,https://www.indiegogo.com//projects/siliskin-glass-cup#/,pending,0,0,
1014,https://www.indiegogo.com//projects/blueflag-project#/,pending,0,0,
1015,https://www.indiegogo.com//projects/dreamland-baby-world-s-first-weighted-sleep-sack#/,pending,0,0,
1016,https://www.indiegogo.com//projects/seesun-tech-forward-bluetooth-headset-glasses#/,pending,0,0,
1017,https://www.indiegogo.com//projects/wicker-boat-shoe-a-fusion-of-the-past-and-present#/,pending,0,0,
1018,https://www.indiegogo.com//projects/3d-printed-transition-contact-lenses#/,pending,0,0,
1019,https://www.indiegogo.com//projects/safe-in-the-rain-leather-biker-jackets#/,pending,0,0,
1020,https://www.indiegogo.com//projects/welcome-to-maison-de-parfums-moramora#/,pending,0,0,
1021,https://www.indiegogo.com//projects/volte-dancewear-for-all#/,pending,0,0,
1022,https://www.indiegogo.com//projects/the-wrap-cap-healthy-hair-movement#/,pending,0,0,
1023,https://www.indiegogo.com//projects/digems-kit2-turns-the-apple-watch-into-jewellery#/,pending,0,0,
1024,https://www.indiegogo.com//projects/umbrella-here--2#/,pending,0,0,
1025,https://www.indiegogo.com//projects/uvu-styling-station#/,pending,0,0,
1026,https://www.indiegogo.com//projects/the-sneaker-babouch-by-lmb#/,pending,0,0,
1027,https://www.indiegogo.com//projects/vig-the-tough-sleek-wallet#/,pending,0,0,
1028,https://www.indiegogo.com//projects/masterfully-handcrafted-comfort-of-a-sneaker#/,pending,0,0,
1029,https://www.indiegogo.com//projects/cardinal-rose-swimwear#/,pending,0,0,
1030,https://www.indiegogo.com//projects/imagine-more-direct-to-garment-printing#/,pending,0,0,
1031,https://www.indiegogo.com//projects/red-violin-watch#/,pending,0,0,
1032,https://www.indiegogo.com//projects/d-on-s-e-paper-bag#/,pending,0,0,
1033,https://www.indiegogo.com//projects/men-fitted#/,pending,0,0,
1034,https://www.indiegogo.com//projects/40mm-enamel-pin-tancho-showa-koi-by-sahasa#/,pending,0,0,
1035,https://www.indiegogo.com//projects/langdon-yorkville-automatic-sport-watch#/,pending,0,0,
